id,slug,title,column,old_value,new_value
"minority-scholarship-pre-matric","minority-scholarship-pre-matric","Minority Scholarship (Pre-Matric)","status","","Active"
"post-matric-scholarship-for-differently-abled","post-matric-scholarship-for-differently-abled","Post-Matric Scholarship for Differently Abled","status","","Active"
"739bf971-d6af-48f9-9d8e-2b618b1ea96d","vanier-canada-graduate-scholarships","Vanier Canada Graduate Scholarships","status","active","Active"
"bd606fc3-1cff-4633-913a-b9a7c4c4efe2","canada-graduate-scholarships-masters-program","Canada Graduate Scholarships – Master’s Program","status","active","Active"
"73a4e267-9175-4a6d-9feb-02d635cf26d4","lester-b-pearson-international-scholarship-program","Lester B. Pearson International Scholarship Program","status","active","Active"
"e772e7d0-49de-43d7-98fb-86b73b14a94a","ubc-international-major-entrance-scholarship","UBC International Major Entrance Scholarship","status","active","Active"
"aa69daec-d7ef-47c2-8f3c-d739b3752fdd","pierre-elliott-trudeau-foundation-doctoral-scholarship","Pierre Elliott Trudeau Foundation Doctoral Scholarship","status","active","Active"
"05fb32af-2307-4add-bd24-b80d9f36a152","daad-research-grants-for-doctoral-candidates","DAAD Research Grants for Doctoral Candidates","status","active","Active"
"ac4e383d-d6d0-4c73-b3ba-67c7f16705a4","international-max-planck-research-school-imprs-phd-fellowship","International Max Planck Research School (IMPRS) PhD Fellowship","status","active","Active"
"9819b41e-ae8e-4c38-96be-e47b3ca57a04","heinrich-bll-foundation-scholarships","Heinrich Böll Foundation Scholarships","status","active","Active"
"d3e453b3-4b4b-439e-8ff2-a12835039ac7","konrad-adenauer-stiftung-scholarships","Konrad-Adenauer-Stiftung Scholarships","status","active","Active"
"6ff80d2e-306c-4ffd-9caa-2ae4f02857f7","esmt-berlin-mba-scholarships","ESMT Berlin MBA Scholarships","status","active","Active"
"f25a74cd-bc15-4cb9-b583-94b5d1e7a6c0","chevening-scholarships","Chevening Scholarships","status","active","Active"
"750fbe3f-0748-4263-be4f-95de0b8f06ec","commonwealth-phd-scholarships","Commonwealth PhD Scholarships","status","active","Active"
"639d78e2-f0c7-461e-af6a-0af6654192a0","clarendon-fund-scholarships","Clarendon Fund Scholarships","status","active","Active"
"397dd9df-c170-40f0-87ab-e5952c6fd189","rhodes-scholarship","Rhodes Scholarship","status","active","Active"
"469e52fc-9db6-4254-b690-9c90be8f6f6d","oxford-pershing-square-graduate-scholarships","Oxford Pershing Square Graduate Scholarships","status","active","Active"
"147eba23-41d1-4bc1-8055-834f1ef84efd","london-business-school-mba-scholarships","London Business School MBA Scholarships","status","active","Active"
"e5b7627e-1b84-4163-b06a-c33d89fa7b0b","fulbright-nehru-doctoral-research-fellowships","Fulbright-Nehru Doctoral Research Fellowships","status","active","Active"
"325d045c-3617-4838-a117-d2ef315536b2","fulbright-nehru-masters-fellowships","Fulbright-Nehru Master's Fellowships","status","active","Active"
"fd4177dc-45cf-4b65-bf5d-fb1c1898f0d6","knight-hennessy-scholars-program","Knight-Hennessy Scholars Program","status","active","Active"
"48d37005-0f65-40eb-a0c2-e7424d79bbbe","harvard-business-school-need-based-fellowships","Harvard Business School Need-Based Fellowships","status","active","Active"
"f7e63d10-2d1b-437f-9bd8-edda7dd140ad","wharton-mba-fellowships","Wharton MBA Fellowships","status","active","Active"
"646472aa-1e16-44ca-a215-d9b4eedb7cca","stanford-gsb-need-based-fellowships","Stanford GSB Need-Based Fellowships","status","active","Active"
"2049c5db-fa97-4bc1-adb7-4bc4916b81a0","hubert-h-humphrey-fellowship-program","Hubert H. Humphrey Fellowship Program","status","active","Active"
"5d0f7e68-2ac6-4a13-a0a5-792a25e66028","erasmus-mundus-joint-masters-scholarships","Erasmus Mundus Joint Masters Scholarships","status","active","Active"
"ab9b06ca-537d-4a67-bc6b-4e03d15cf8c9","marie-skodowska-curie-actions-msca-doctoral-networks","Marie Skłodowska-Curie Actions (MSCA) Doctoral Networks","status","active","Active"
"a3fb8e72-603a-4e9e-b53f-ee039b277a88","eiffel-excellence-scholarship-program","Eiffel Excellence Scholarship Program","status","active","Active"
"dbfff1cd-4752-4e2f-92ed-7b036a45e25d","holland-scholarship","Holland Scholarship","status","active","Active"
"f44ff025-f194-452e-9051-0a2694edf368","australian-government-research-training-program-rtp-scholarships","Australian Government Research Training Program (RTP) Scholarships","status","active","Active"
"ddf28584-2a65-4f13-977a-99fab912175b","australia-awards-scholarships","Australia Awards Scholarships","status","active","Active"
"97fd8fb8-0544-4749-ab54-0e7502818380","destination-australia-scholarship","Destination Australia Scholarship","status","active","Active"
"00268a9b-962d-4404-9183-c969777d2eea","university-of-melbourne-graduate-research-scholarship","University of Melbourne Graduate Research Scholarship","status","active","Active"
"57958681-0df6-4aa7-a6a4-ce3658ce191e","university-of-sydney-international-research-scholarship","University of Sydney International Research Scholarship","status","active","Active"
"9dcc3bf6-5f00-47d7-9bd9-8fbf3c6d0ed9","mext-monbukagakusho-scholarship-for-research-students","MEXT (Monbukagakusho) Scholarship for Research Students","status","active","Active"
"a8d2d6a4-a220-40e6-8b17-60a6b887d06a","singapore-international-graduate-award-singa","Singapore International Graduate Award (SINGA)","status","active","Active"
"8cbeafa3-73f4-42b9-ac12-2046418b452d","yale-university-graduate-fellowships","Yale University Graduate Fellowships","status","active","Active"
"9da5c6ac-7d0b-4d53-8820-aa071faa8844","cornell-university-graduate-fellowships","Cornell University Graduate Fellowships","status","active","Active"
"14baf871-7a2f-40f3-ba84-da8a1c8381ac","columbia-university-graduate-fellowships","Columbia University Graduate Fellowships","status","active","Active"
"1ca0f2a0-4249-4bc2-8bd1-96f47e4de6a3","princeton-university-graduate-fellowships","Princeton University Graduate Fellowships","status","active","Active"
"3ce40275-5566-4374-ac8b-3b8c2f155279","nyu-stern-graduate-fellowships","NYU Stern Graduate Fellowships","status","active","Active"
"dad8d63c-84d7-40ed-aa74-0c1486f6ea92","uc-berkeley-haas-mba-scholarships","UC Berkeley Haas MBA Scholarships","status","active","Active"
"ed5fd60d-adf1-432e-b1f8-01c582b20519","chicago-booth-mba-scholarships","Chicago Booth MBA Scholarships","status","active","Active"
"c1685a7c-b87c-42e4-bd79-38306d68b6eb","northwestern-kellogg-mba-scholarships","Northwestern Kellogg MBA Scholarships","status","active","Active"
"d6990681-3fc4-4b83-8597-60e9ac607ee4","mit-sloan-mba-scholarships","MIT Sloan MBA Scholarships","status","active","Active"
"7f66bc18-d999-4519-99fd-009dadab4d41","dartmouth-tuck-mba-scholarships","Dartmouth Tuck MBA Scholarships","status","active","Active"
"71b921f6-5751-43d7-9f78-57d18202a979","duke-fuqua-mba-scholarships","Duke Fuqua MBA Scholarships","status","active","Active"
"11939955-ba79-4f08-86a5-9cf37c6dbeaa","michigan-ross-mba-scholarships","Michigan Ross MBA Scholarships","status","active","Active"
"1e847dc9-2f0d-4dbc-b14e-70fc804ad21c","aauw-international-fellowships","AAUW International Fellowships","status","active","Active"
"1104db04-a8cf-46fe-8e0a-a971ac42e002","rotary-peace-fellowships","Rotary Peace Fellowships","status","active","Active"
"832852dc-ad2b-4cf1-b3e9-c363f9bd6652","joint-japan-world-bank-graduate-scholarships","Joint Japan World Bank Graduate Scholarships","status","active","Active"
"d8d96965-2fa2-4ca0-90df-f7b7c1f37787","aga-khan-foundation-international-scholarship-programme","Aga Khan Foundation International Scholarship Programme","status","active","Active"
"986b69f9-523c-4b09-aa51-caed65c71bda","cambridge-trust-scholarships","Cambridge Trust Scholarships","status","active","Active"
"652d5e76-608b-4966-a26f-0f5589dc579b","lse-graduate-support-scheme","LSE Graduate Support Scheme","status","active","Active"
"d707054e-2eae-45e0-9f41-1ce432ddaf35","ucl-global-major-scholarships","UCL Global Major Scholarships","status","active","Active"
"e00886d9-176b-4792-a474-9a4b6345732d","imperial-college-presidents-phd-scholarships","Imperial College President's PhD Scholarships","status","active","Active"
"ae7be647-5594-4bbb-ad48-b06ea15b9707","kings-college-london-international-scholarships","King's College London International Scholarships","status","active","Active"
"b9046312-4793-4dfa-846a-8b1f46b78e87","university-of-edinburgh-surgery-online-scholarships","University of Edinburgh Surgery Online Scholarships","status","active","Active"
"17b57a94-c0f3-4a05-8e13-4c02caeb6aeb","university-of-manchester-global-source-scholarships","University of Manchester Global Source Scholarships","status","active","Active"
"9d865caa-9bff-4e1b-bdea-27b58510e78f","warwick-chancellors-international-scholarships","Warwick Chancellor's International Scholarships","status","active","Active"
"50403a02-6836-46d7-b6a3-40e6a2aa327e","bristol-university-think-big-scholarships","Bristol University Think Big Scholarships","status","active","Active"
"05d3d003-ee29-415b-b205-eb90edcc9b83","sheffield-academy-scholarships","Sheffield Academy Scholarships","status","active","Active"
"2ec3cd05-ea7e-49b8-ad64-4fcdce594e98","glasgow-international-leadership-scholarships","Glasgow International Leadership Scholarships","status","active","Active"
"93474508-5365-483f-818c-00ad186cb2b2","commonwealth-masters-scholarships","Commonwealth Masters Scholarships","status","active","Active"
"098bb700-09cf-4b36-8aa8-d907a9085766","commonwealth-shared-scholarships","Commonwealth Shared Scholarships","status","active","Active"
"07eaac42-25a5-4878-bca2-0f4311fcc377","british-council-scholarships-for-women-in-stem","British Council Scholarships for Women in STEM","status","active","Active"
"186a5b09-1ca1-4c04-8f0d-13d8ca125f14","mccall-macbain-scholarships","McCall MacBain Scholarships","status","active","Active"
"b481d4bc-add4-4c2c-8226-59be20d22180","university-of-montreal-exemption-scholarship","University of Montreal Exemption Scholarship","status","active","Active"
"f98dbd6b-169a-4a57-80e6-1687757835a0","york-university-international-student-scholarships","York University International Student Scholarships","status","active","Active"
"9c0d3971-b824-4cea-84ea-9d85babfb227","carleton-university-graduate-scholarships","Carleton University Graduate Scholarships","status","active","Active"
"3b0ef0cb-2dae-45de-b3e6-852180453f1d","western-university-presidents-entrance-scholarships","Western University President's Entrance Scholarships","status","active","Active"
"399369ff-f91a-4c0b-b97b-8ad83ad4b751","queens-university-graduate-fellowships","Queen's University Graduate Fellowships","status","active","Active"
"5d6224ad-0fd5-44f1-9e49-00e1d67adafd","university-of-calgary-graduate-fellowships","University of Calgary Graduate Fellowships","status","active","Active"
"94b5704c-8304-47b1-98e1-145ce9b6d399","dalhousie-university-graduate-fellowships","Dalhousie University Graduate Fellowships","status","active","Active"
"32fe6eb9-4d49-4d24-b55d-c2ca696437df","ontario-graduate-scholarship","Ontario Graduate Scholarship","status","active","Active"
"58829523-c561-4a6b-a3d2-c3aab568c8ab","friedrich-ebert-foundation-scholarships","Friedrich Ebert Foundation Scholarships","status","active","Active"
"073a02fe-1ca8-4d3a-a8e4-0b34b3dd8c8b","rosa-luxemburg-foundation-scholarships","Rosa Luxemburg Foundation Scholarships","status","active","Active"
"8481e96e-581d-401f-b5d8-64885112ea2a","studienstiftung-des-deutschen-volkes-fellowships","Studienstiftung des deutschen Volkes Fellowships","status","active","Active"
"6a7c6ccf-35fe-48c9-8d9a-d2772fe8a275","kaad-scholarships","KAAD Scholarships","status","active","Active"
"3f3a8858-d298-4d34-af89-2091af40afd8","hamburg-university-international-student-scholarships","Hamburg University International Student Scholarships","status","active","Active"
"77a3b065-1eaf-45d8-acef-e176719c75d3","heidelberg-university-graduate-fellowships","Heidelberg University Graduate Fellowships","status","active","Active"
"588dfe58-7c7b-4ef1-a394-6f6a0dd9013a","technical-university-of-munich-scholarships","Technical University of Munich Scholarships","status","active","Active"
"ecf1d3bc-f43d-4cb2-9116-a559ccdf1ed2","humboldt-research-fellowships","Humboldt Research Fellowships","status","active","Active"
"f4e885c0-bec7-4d4d-98a9-f51695282204","unsw-international-scientia-coursework-scholarships","UNSW International Scientia Coursework Scholarships","status","active","Active"
"9a8b8818-d6d7-4c01-b457-ddfc2c11c1d0","anu-chancellors-international-high-achiever-scholarships","ANU Chancellor's International High Achiever Scholarships","status","active","Active"
"1480ed3b-45e4-419e-9890-f3a5cb9c2a87","monash-international-leadership-scholarships","Monash International Leadership Scholarships","status","active","Active"
"1e415cef-570b-4243-9981-6a9288ff642f","adelaide-global-academic-excellence-scholarships","Adelaide Global Academic Excellence Scholarships","status","active","Active"
"18109425-49f6-4316-bed9-c7561549c400","macquarie-university-vice-chancellors-international-scholarships","Macquarie University Vice-Chancellor's International Scholarships","status","active","Active"
"328c03b0-3a1d-4bb8-988b-5dc50f1cf958","uts-vice-chancellors-international-undergraduate-scholarships","UTS Vice-Chancellor's International Undergraduate Scholarships","status","active","Active"
"b9c0e2b0-8510-4c32-8ee2-703b5b51c25f","emile-boutmy-scholarships","Emile Boutmy Scholarships","status","active","Active"
"75ce6c6a-8894-4d10-b806-73235dc14389","amsterdam-merit-scholarships","Amsterdam Merit Scholarships","status","active","Active"
"d7a83496-60bc-4885-8688-73e5acabe742","justus-louise-van-effen-scholarships","Justus & Louise van Effen Scholarships","status","active","Active"
"ae20613b-f02b-43de-8d38-6130fe7cbd99","radboud-scholarship-programme","Radboud Scholarship Programme","status","active","Active"
"c2fe63d9-b7ab-4f15-ba5f-7f8b197943f6","erik-bleumink-fund-scholarships","Erik Bleumink Fund Scholarships","status","active","Active"
"1eda8045-f34d-4c13-8158-3f7cf328cb40","swedish-institute-scholarships-for-global-professionals","Swedish Institute Scholarships for Global Professionals","status","active","Active"
"7b374d43-e45d-4ed2-b5fa-0ee7f5bf04bd","chalmers-ipoet-scholarships","Chalmers IPOET Scholarships","status","active","Active"
"18285346-24ea-4f23-b713-1f7146a1caa7","kth-royal-institute-of-technology-tuition-fee-waivers","KTH Royal Institute of Technology Tuition Fee Waivers","status","active","Active"
"0d59a3f0-2dc1-470f-81f6-3103c1bcffe2","bologna-university-study-grants","Bologna University Study Grants","status","active","Active"
"6c76d84b-8f8e-4536-a620-c6218006b43b","padua-international-excellence-scholarships","Padua International Excellence Scholarships","status","active","Active"
"02367342-459f-4c08-be39-e0b017474dad","eth-zurich-excellence-scholarship","ETH Zurich Excellence Scholarship","status","active","Active"
"c0ad48b4-d212-41a6-98e8-2250c1ce5514","nanyang-scholarship","Nanyang Scholarship","status","active","Active"
"2a6753d8-2463-4efd-a2af-8a3aed6349f7","presidents-graduate-fellowship","President's Graduate Fellowship","status","active","Active"
"20ec0b66-b0ec-47aa-b423-36483b0773c9","lee-kuan-yew-scholarship","Lee Kuan Yew Scholarship","status","active","Active"
"85a2ce62-8a28-4498-ad7b-a4787745c2d0","adb-japan-scholarship-program","ADB-Japan Scholarship Program","status","active","Active"
"ee4d228d-f5fe-495e-9975-647662a97904","honjo-international-scholarship-foundation-scholarships","Honjo International Scholarship Foundation Scholarships","status","active","Active"
"7","pre-matric-scholarship-for-ebc-students-odisha","Pre Matric Scholarship for EBC Students (Odisha)","verified_status","Yes","Verified"
"17","shahid-madho-singh-haath-kharcha-yojana-odisha","Shahid Madho Singh Haath Kharcha Yojana (Odisha)","verified_status","Yes","Verified"
"19","videsh-siksha-bruti-foreign-education-scholarship-odisha","Videsh Siksha Bruti - Foreign Education Scholarship (Odisha)","verified_status","Yes","Verified"
"25","post-matric-scholarship-for-persons-with-disabilities-udid-karnataka","Post-Matric Scholarship for Persons with Disabilities - UDID (Karnataka)","verified_status","Yes","Verified"
"28","sandeepani-shishya-vethana-scholarship-karnataka-state-brahmin-development-board","Sandeepani Shishya Vethana Scholarship (Karnataka State Brahmin Development Board)","verified_status","Yes","Verified"
"30","pre-matric-st-students-karnataka","Pre-Matric ST Students (Karnataka)","verified_status","Yes","Verified"
"32","pre-matric-minorities-karnataka","Pre-Matric Minorities (Karnataka)","verified_status","Yes","Verified"
"33","pre-matric-pwdudid-karnataka","Pre-Matric PWD/UDID (Karnataka)","verified_status","Yes","Verified"
"kc-mahindra-scholarship","kc-mahindra-scholarship-for-post-graduate-studies-abroad","KC Mahindra Scholarship for Post-Graduate Studies Abroad","verified_status","Yes","Verified"
"assam-dhe-combined-merit","assam-dhe-combined-merit-scholarship","Assam DHE Combined Merit Scholarship","verified_status","Yes","Verified"
"uk-uchcha-shiksha-protsahan","uchcha-shiksha-protsahan-chhatravriti-yojana","Uchcha Shiksha Protsahan Chhatravriti Yojana","verified_status","Yes","Verified"
